"Relative Time (Process)","final_final-v0 - system/gpu.0.gpu","final_final-v0 - system/gpu.0.gpu__MIN","final_final-v0 - system/gpu.0.gpu__MAX"
"39876.313029729","97","97","97"
"39886.854086798","97","97","97"
"39891.312803072","98","98","98"
"39901.855955629","99","99","99"
"39906.313304539","97","97","97"
"39916.855484367","99","99","99"
"39921.313091837","99","99","99"
"39931.854425397","84","84","84"
"39936.312731737","99","99","99"
"39946.856081906","62","62","62"
"39951.31358123","86","86","86"
"39961.856088298","63","63","63"
"39966.312897971","97","97","97"
"39976.85649591","93","93","93"
"39981.312463617","97","97","97"
"39991.854996962","97","97","97"
"39996.313459494","99","99","99"
"40006.854310818","97","97","97"
"40011.313803762","99","99","99"
"40021.855653712","99","99","99"
"40026.313488778","89","89","89"
"40036.85606284","99","99","99"
"40041.312849135","64","64","64"
"40051.855957986","90","90","90"
"40056.311823001","64","64","64"
"40066.855229969","97","97","97"
"40071.313054125","64","64","64"
"40081.85433621","96","96","96"
"40086.311739306","82","82","82"
"40096.855300746","99","99","99"
"40101.313508267","97","97","97"
"40111.855294532","99","99","99"
"40116.313610335","97","97","97"
"40126.853882396","97","97","97"
"40131.312692854","98","98","98"
"40141.85574871","99","99","99"
"40146.311962572","99","99","99"
"40156.855723392","99","99","99"
"40161.312705661","99","99","99"
"40171.855102748","99","99","99"
"40176.313012371","99","99","99"
"40186.855477043","99","99","99"
"40191.312857245","64","64","64"
"40201.855226431","99","99","99"
"40206.313295579","64","64","64"
"40216.855572378","99","99","99"
"40221.312915073","99","99","99"
"40231.855194083","99","99","99"
"40236.312992122","99","99","99"
"40246.855824254","97","97","97"
"40251.312841312","99","99","99"
"40261.854707616","99","99","99"
"40266.312736213","99","99","99"
"40276.85531334","99","99","99"
"40281.312405672","76","76","76"
"40291.85550141","99","99","99"
"40296.311820756","62","62","62"
"40306.855133061","64","64","64"
"40311.312299623","91","91","91"
"40321.85556839","65","65","65"
"40326.313057376","97","97","97"
"40336.854095618","73","73","73"
"40341.312697201","99","99","99"
"40351.853971147","77","77","77"
"40356.312769807","60","60","60"
"40366.855820129","98","98","98"
"40371.312381787","98","98","98"
"40381.855458977","97","97","97"
"40386.312870714","64","64","64"
"40396.855788264","98","98","98"
"40401.313215059","63","63","63"
"40411.855424706","99","99","99"
"40416.313263117","98","98","98"
"40426.855521197","84","84","84"
"40431.313482463","97","97","97"
"40441.855941994","84","84","84"
"40446.312509425","98","98","98"
"40456.856399148","67","67","67"
"40461.313704714","98","98","98"
"40471.855413737","96","96","96"
"40476.313636744","63","63","63"
"40486.855828129","98","98","98"
"40491.312384731","86","86","86"
"40501.85701427","97","97","97"
"40506.312971693","95","95","95"
"40516.856593167","97","97","97"
"40521.312458792","99","99","99"
"40531.856704387","97","97","97"
"40536.313148194","98","98","98"
"40546.856901931","97","97","97"
"40551.313750003","64","64","64"
"40561.856056539","97","97","97"
"40566.314102061","64","64","64"
"40576.857033621","99","99","99"
"40581.313745323","63","63","63"
"40591.855634693","99","99","99"
"40596.313025537","83","83","83"
"40606.855079427","98","98","98"
"40611.315474672","97","97","97"
"40621.855088962","98","98","98"
"40626.312708018","99","99","99"
"40636.855382049","99","99","99"
"40641.31328864","98","98","98"
"40651.855880535","79","79","79"
"40656.313347648","99","99","99"
"40666.85537602","64","64","64"
"40671.312114684","86","86","86"
"40681.8554132","59","59","59"
"40686.312445276","97","97","97"
"40696.8546283","80","80","80"
"40701.313274084","61","61","61"
"40711.854482302","89","89","89"
"40716.313338728","99","99","99"
"40726.854925962","99","99","99"
"40731.31158359","80","80","80"
"40741.854949638","69","69","69"
"40746.312953574","97","97","97"
"40756.856094794","61","61","61"
"40761.312583582","80","80","80"
"40771.854455292","77","77","77"
"40776.312839064","97","97","97"
"40786.854730738","98","98","98"
"40791.312515353","60","60","60"
"40801.854287356","85","85","85"
"40806.314203902","97","97","97"
"40816.85434296","82","82","82"
"40821.312779214","68","68","68"
"40831.854130988","90","90","90"
"40836.312097379","97","97","97"
"40846.855830414","96","96","96"
"40851.312599716","60","60","60"
"40861.854816779","96","96","96"
"40866.312683771","97","97","97"
"40876.855143866","99","99","99"
"40881.313005567","62","62","62"
"40891.85420522","58","58","58"
"40896.312516421","97","97","97"
"40906.854414583","63","63","63"
"40911.31224961","85","85","85"
"40921.855802652","98","98","98"
"40926.313064815","97","97","97"
"40936.855328863","97","97","97"
"40941.313484086","68","68","68"
"40951.854956614","97","97","97"
"40956.312568187","97","97","97"
"40966.855365282","96","96","96"
"40971.312372113","98","98","98"
"40981.854856515","99","99","99"
"40986.31318643","97","97","97"
"40996.854067973","98","98","98"
"41001.313330936","61","61","61"
"41011.854957918","99","99","99"
"41016.313172533","97","97","97"
"41026.855497358","99","99","99"
"41031.312997426","77","77","77"
"41041.855856135","97","97","97"
"41046.314091154","99","99","99"
"41056.854480346","99","99","99"
"41061.313408271","66","66","66"
"41071.855822518","99","99","99"
"41076.313637374","67","67","67"
"41086.856091017","97","97","97"
"41091.311650905","99","99","99"
"41101.856060491","68","68","68"
"41106.312601114","89","89","89"
"41116.855775303","63","63","63"
"41121.312582123","99","99","99"
"41131.854743767","69","69","69"
"41136.313457314","97","97","97"
"41146.855395187","97","97","97"
"41151.313296502","99","99","99"
"41161.855110689","99","99","99"
"41166.314303954","97","97","97"
"41176.855680781","96","96","96"
"41181.311983199","97","97","97"
"41191.856012166","97","97","97"
"41196.313316393","97","97","97"
"41206.854742879","99","99","99"
"41211.311857587","96","96","96"
"41221.854689164","99","99","99"
"41226.312855666","97","97","97"
"41236.855884062","99","99","99"
"41241.313403215","97","97","97"
"41251.855760599","99","99","99"
"41256.312342631","99","99","99"
"41266.855419347","99","99","99"
"41271.312451919","99","99","99"
"41281.854583417","92","92","92"
"41286.313053677","88","88","88"
"41296.854806707","60","60","60"
"41301.312897941","97","97","97"
"41311.855040792","97","97","97"
"41316.31228588","99","99","99"
"41326.855938467","99","99","99"
"41331.312617653","88","88","88"
"41341.855384535","61","61","61"
"41346.313282614","99","99","99"
"41356.855397384","97","97","97"
"41361.313254049","68","68","68"
"41371.854859023","97","97","97"
"41376.312476995","99","99","99"
"41386.855686427","99","99","99"
"41391.313152739","88","88","88"
"41401.855558736","99","99","99"
"41406.311193521","99","99","99"
"41416.854978291","77","77","77"
"41421.312835583","63","63","63"
"41431.854272788","63","63","63"
"41436.312400224","97","97","97"
"41446.855672971","63","63","63"
"41451.313614822","60","60","60"
"41461.85502107","67","67","67"
"41466.313014793","99","99","99"
"41476.855427484","76","76","76"
"41481.312793425","62","62","62"
"41491.85575592","95","95","95"
"41496.313509131","60","60","60"
"41506.854907651","89","89","89"
"41511.312907494","99","99","99"
"41521.8550825","95","95","95"
"41526.31267701","76","76","76"
"41536.856022837","98","98","98"
"41541.313004766","97","97","97"
"41551.855455219","97","97","97"
"41556.312818005","71","71","71"
"41566.856788655","93","93","93"
"41571.313664261","99","99","99"
"41581.856214001","86","86","86"
"41586.312968371","77","77","77"
"41596.855615305","89","89","89"
"41601.312271616","98","98","98"
"41611.855111947","79","79","79"
"41616.31349954","70","70","70"
"41626.85580661","62","62","62"
"41631.312218946","97","97","97"
"41641.854562734","64","64","64"
"41646.312823941","89","89","89"
"41656.85562822","68","68","68"
"41661.312528764","93","93","93"
"41671.855502181","98","98","98"
"41676.312324092","47","47","47"
"41686.853876867","97","97","97"
"41691.312300088","97","97","97"
"41701.854883613","92","92","92"
"41706.312897355","63","63","63"
"41716.855780536","98","98","98"
"41721.312182129","97","97","97"
"41731.855802038","63","63","63"
"41736.313494494","68","68","68"
"41746.855105954","63","63","63"
"41751.313380632","97","97","97"
"41761.855694729","91","91","91"
"41766.313052078","99","99","99"
"41776.855342058","99","99","99"
"41781.313198164","64","64","64"
"41791.855301139","99","99","99"
"41796.312458214","99","99","99"
"41806.855984854","70","70","70"
"41811.312954254","65","65","65"
"41821.856005747","89","89","89"
"41826.311646327","99","99","99"
"41836.856366648","98","98","98"
"41841.312744305","71","71","71"
"41851.855039075","97","97","97"
"41856.311694721","99","99","99"
"41866.855457664","97","97","97"
"41871.313442548","99","99","99"
"41881.856210025","97","97","97"
"41886.314844223","99","99","99"
"41896.857868566","96","96","96"
"41901.312411368","92","92","92"
"41911.855213423","98","98","98"
"41916.31373372","64","64","64"
"41926.856584366","99","99","99"
"41931.313176197","97","97","97"
"41941.855871578","99","99","99"
"41946.313585226","97","97","97"
"41956.854610959","99","99","99"
"41961.311355761","99","99","99"
"41971.855324924","99","99","99"
"41976.313731704","73","73","73"
"41991.312738839","64","64","64"
"42006.31328648","93","93","93"
"42021.313609992","97","97","97"
"42036.312526538","96","96","96"
"42051.312765925","99","99","99"
"42066.312946542","99","99","99"
"42081.313165969","71","71","71"
"42096.313227836","96","96","96"
"42111.314401799","99","99","99"
"42126.311781431","99","99","99"
"42141.313821216","69","69","69"
"42156.312360607","64","64","64"
"42171.312283231","78","78","78"
"42186.312274976","98","98","98"
"42201.312152054","99","99","99"
"42216.312141122","96","96","96"
"42231.313307008","60","60","60"
"42246.312241985","83","83","83"
"42261.312160259","99","99","99"
"42276.313543565","63","63","63"
"42291.313489161","69","69","69"
"42306.313438204","89","89","89"
"42321.313135422","97","97","97"
"42336.312912346","64","64","64"
"42351.312540486","67","67","67"
"42366.314066513","96","96","96"
"42381.312405211","97","97","97"
"42396.313844905","99","99","99"
"42411.311590808","99","99","99"
"42426.312993362","66","66","66"
"42441.313094983","63","63","63"
"42456.312975798","62","62","62"
"42471.312826615","94","94","94"
"42486.314023767","97","97","97"
"42501.313288035","60","60","60"
"42516.312063635","81","81","81"
"42531.313485299","98","98","98"
"42546.312302499","97","97","97"
"42561.313083488","99","99","99"
"42576.312793532","85","85","85"
"42591.312219334","99","99","99"
"42606.313105786","89","89","89"
"42621.313193408","64","64","64"
"42636.312779536","94","94","94"
"42651.312344006","98","98","98"
"42666.311964066","97","97","97"
"42681.312770487","99","99","99"
"42696.312359393","82","82","82"
"42711.31318132","61","61","61"
"42726.313827255","99","99","99"
"42741.312676093","97","97","97"
"42756.313217846","99","99","99"
"42771.312659555","67","67","67"
"42786.31311256","99","99","99"
"42801.312233468","97","97","97"
"42816.312569477","99","99","99"
"42831.313468493","99","99","99"
"42846.313121558","99","99","99"
"42861.312023402","82","82","82"
"42876.314184338","64","64","64"
"42891.312765763","77","77","77"
"42906.313027459","97","97","97"
"42921.312487619","92","92","92"
"42936.312304962","63","63","63"
"42951.312348535","96","96","96"
"42966.313463147","98","98","98"
"42981.312115671","95","95","95"
"42996.312497269","99","99","99"
"43011.312945106","99","99","99"
"43026.313827502","69","69","69"
"43041.313345907","64","64","64"
"43056.313746978","73","73","73"
"43071.31247943","98","98","98"
"43086.312041995","97","97","97"
"43101.311715436","98","98","98"
"43116.312121036","97","97","97"
"43131.313009312","99","99","99"
"43146.312850851","89","89","89"
"43161.313434753","62","62","62"
"43176.31284028","72","72","72"
"43191.313645647","99","99","99"
"43206.312787386","63","63","63"
"43221.313027082","64","64","64"
"43236.312407462","95","95","95"
"43251.311277783","98","98","98"
"43266.312808686","99","99","99"
"43281.313202721","99","99","99"
"43296.312135436","93","93","93"
"43311.313858348","65","65","65"
"43326.313232886","64","64","64"
"43341.313755887","99","99","99"
"43356.313321514","95","95","95"
"43371.31295734","57","57","57"
"43386.313024672","91","91","91"
"43401.313487235","97","97","97"
"43416.311894243","97","97","97"
"43431.312532311","99","99","99"
"43446.312164154","81","81","81"
"43461.313222127","60","60","60"
"43476.312257565","98","98","98"
"43491.311747819","97","97","97"
"43506.313262881","99","99","99"
"43521.313228567","97","97","97"
"43536.313206593","98","98","98"
"43551.313759435","99","99","99"
"43566.312799179","78","78","78"
"43581.312646053","64","64","64"
"43596.312655617","88","88","88"
"43611.312704241","98","98","98"
"43626.313197253","99","99","99"
"43641.313376601","97","97","97"
"43656.31243254","63","63","63"
"43671.312207698","76","76","76"
"43686.313410423","99","99","99"
"43701.312759624","97","97","97"
"43716.314273968","99","99","99"
"43731.312730192","99","99","99"
"43746.312263801","75","75","75"
"43761.311420091","64","64","64"
"43776.312322013","98","98","98"
"43791.31264521","99","99","99"
"43806.312822415","99","99","99"
"43821.313040305","73","73","73"
"43836.311430994","63","63","63"
"43851.313059976","84","84","84"
"43866.312493663","97","97","97"
"43881.313266315","96","96","96"
"43896.312684082","99","99","99"
"43911.312838594","99","99","99"
"43926.313648802","99","99","99"
"43941.312926697","99","99","99"
"43956.313850815","83","83","83"
"43971.311905508","64","64","64"
"43986.312434994","59","59","59"
"44001.312872656","68","68","68"
"44016.31291492","87","87","87"
"44031.313421865","99","99","99"
"44046.311978125","78","78","78"
"44061.313520712","73","73","73"
"44076.313207719","99","99","99"
"44091.313082279","97","97","97"
"44106.312391428","97","97","97"
"44121.31266176","98","98","98"
"44136.312477257","99","99","99"
"44151.313047053","98","98","98"
"44166.312299465","80","80","80"
"44181.312952447","70","70","70"
"44196.313087269","99","99","99"
"44211.311802891","93","93","93"
"44226.312981065","64","64","64"
"44241.313361433","73","73","73"
"44256.312959276","94","94","94"
"44271.313729042","97","97","97"
"44286.312857803","97","97","97"
"44301.3129878","96","96","96"
"44316.313419784","97","97","97"
"44331.312623744","99","99","99"
"44346.31402861","99","99","99"
"44361.312954919","94","94","94"
"44376.311392695","69","69","69"
