"Relative Time (Process)","final_final-v0 - system/gpu.0.memoryAllocatedBytes","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MIN","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MAX"
"37771.855866438","27577745408","27577745408","27577745408"
"37776.312486836","27827306496","27827306496","27827306496"
"37786.855584845","27577745408","27577745408","27577745408"
"37791.31277661","27827306496","27827306496","27827306496"
"37801.855154855","27577745408","27577745408","27577745408"
"37806.313482426","27827306496","27827306496","27827306496"
"37816.856216547","27577745408","27577745408","27577745408"
"37821.31341142","27827306496","27827306496","27827306496"
"37831.855904292","27577745408","27577745408","27577745408"
"37836.312343567","27827306496","27827306496","27827306496"
"37846.855741199","27577745408","27577745408","27577745408"
"37851.313333675","27827306496","27827306496","27827306496"
"37861.855561431","27577745408","27577745408","27577745408"
"37866.312443808","27827306496","27827306496","27827306496"
"37876.855215774","27577745408","27577745408","27577745408"
"37881.313564226","27827306496","27827306496","27827306496"
"37891.856083375","27577745408","27577745408","27577745408"
"37896.312499012","27827306496","27827306496","27827306496"
"37906.855642019","27577745408","27577745408","27577745408"
"37911.313451557","27827306496","27827306496","27827306496"
"37921.855944776","27577745408","27577745408","27577745408"
"37926.312108778","27827306496","27827306496","27827306496"
"37936.854959521","27577745408","27577745408","27577745408"
"37941.312528522","27827306496","27827306496","27827306496"
"37951.855159921","27577745408","27577745408","27577745408"
"37956.312571825","27827306496","27827306496","27827306496"
"37966.856375737","27577745408","27577745408","27577745408"
"37971.31261401","27827306496","27827306496","27827306496"
"37981.855452105","27577745408","27577745408","27577745408"
"37986.31324485","27827306496","27827306496","27827306496"
"37996.85461721","27577745408","27577745408","27577745408"
"38001.313558418","27827306496","27827306496","27827306496"
"38011.858525884","27577745408","27577745408","27577745408"
"38016.314871413","27827306496","27827306496","27827306496"
"38026.855933009","27577745408","27577745408","27577745408"
"38031.313689899","27827306496","27827306496","27827306496"
"38041.854127872","27577745408","27577745408","27577745408"
"38046.31348997","27827306496","27827306496","27827306496"
"38056.856469084","27577745408","27577745408","27577745408"
"38061.314775327","27827306496","27827306496","27827306496"
"38071.856065641","27577745408","27577745408","27577745408"
"38076.312054714","27827306496","27827306496","27827306496"
"38086.856492308","27577745408","27577745408","27577745408"
"38091.312526307","27827306496","27827306496","27827306496"
"38101.856152655","27577745408","27577745408","27577745408"
"38106.312791985","27827306496","27827306496","27827306496"
"38116.85451939","27577745408","27577745408","27577745408"
"38121.313407429","27827306496","27827306496","27827306496"
"38131.856525408","27577745408","27577745408","27577745408"
"38136.312493172","27827306496","27827306496","27827306496"
"38146.857235708","27577745408","27577745408","27577745408"
"38151.31154509","27827306496","27827306496","27827306496"
"38161.855320262","27577745408","27577745408","27577745408"
"38166.313101916","27827306496","27827306496","27827306496"
"38176.855987131","27577745408","27577745408","27577745408"
"38181.315035099","27827306496","27827306496","27827306496"
"38191.854984484","27577745408","27577745408","27577745408"
"38196.313261751","27827306496","27827306496","27827306496"
"38206.85493984","27577745408","27577745408","27577745408"
"38211.31345191","27827306496","27827306496","27827306496"
"38221.855707883","27577745408","27577745408","27577745408"
"38226.313906046","27827306496","27827306496","27827306496"
"38236.856348537","27577745408","27577745408","27577745408"
"38241.312259625","27827306496","27827306496","27827306496"
"38251.854929515","27577745408","27577745408","27577745408"
"38256.312256381","27827306496","27827306496","27827306496"
"38266.855218032","27577745408","27577745408","27577745408"
"38271.31211391","27827306496","27827306496","27827306496"
"38281.854064985","27577745408","27577745408","27577745408"
"38286.312580335","27827306496","27827306496","27827306496"
"38296.855377919","27577745408","27577745408","27577745408"
"38301.312725702","27827306496","27827306496","27827306496"
"38311.855614334","27577745408","27577745408","27577745408"
"38316.312687536","27827306496","27827306496","27827306496"
"38326.855562313","27577745408","27577745408","27577745408"
"38331.31247415","27827306496","27827306496","27827306496"
"38341.855370376","27577745408","27577745408","27577745408"
"38346.312508089","27827306496","27827306496","27827306496"
"38356.855281415","27577745408","27577745408","27577745408"
"38361.31237729","27827306496","27827306496","27827306496"
"38371.855673867","27577745408","27577745408","27577745408"
"38376.312623032","27827306496","27827306496","27827306496"
"38386.856539592","27577745408","27577745408","27577745408"
"38391.313592158","27827306496","27827306496","27827306496"
"38401.856661376","27577745408","27577745408","27577745408"
"38406.311464494","27827306496","27827306496","27827306496"
"38416.854699386","27577745408","27577745408","27577745408"
"38421.313543148","27827306496","27827306496","27827306496"
"38431.854892818","27577745408","27577745408","27577745408"
"38436.312458975","27827306496","27827306496","27827306496"
"38446.854677974","27577745408","27577745408","27577745408"
"38451.314170006","27827306496","27827306496","27827306496"
"38461.85461264","27577745408","27577745408","27577745408"
"38466.312612862","27827306496","27827306496","27827306496"
"38476.855553124","27577745408","27577745408","27577745408"
"38481.3122632","27827306496","27827306496","27827306496"
"38491.857237065","27577745408","27577745408","27577745408"
"38496.313014273","27827306496","27827306496","27827306496"
"38506.856182877","27577745408","27577745408","27577745408"
"38511.312821862","27827306496","27827306496","27827306496"
"38521.855538036","27577745408","27577745408","27577745408"
"38526.31419152","27827306496","27827306496","27827306496"
"38536.854672905","27577745408","27577745408","27577745408"
"38541.312507546","27827306496","27827306496","27827306496"
"38551.855857469","27577745408","27577745408","27577745408"
"38556.312444805","27827306496","27827306496","27827306496"
"38566.85553815","27577745408","27577745408","27577745408"
"38571.313082085","27827306496","27827306496","27827306496"
"38581.855776179","27577745408","27577745408","27577745408"
"38586.313250998","27827306496","27827306496","27827306496"
"38596.855038443","27577745408","27577745408","27577745408"
"38601.312373814","27827306496","27827306496","27827306496"
"38611.85557491","27577745408","27577745408","27577745408"
"38616.313301738","27827306496","27827306496","27827306496"
"38626.854180142","27577745408","27577745408","27577745408"
"38631.312827023","27827306496","27827306496","27827306496"
"38641.855744962","27577745408","27577745408","27577745408"
"38646.31224691","27827306496","27827306496","27827306496"
"38656.855163635","27577745408","27577745408","27577745408"
"38661.313231767","27827306496","27827306496","27827306496"
"38671.855813201","27577745408","27577745408","27577745408"
"38676.313618893","27827306496","27827306496","27827306496"
"38686.854410848","27577745408","27577745408","27577745408"
"38691.311811171","27827306496","27827306496","27827306496"
"38701.855880836","27577745408","27577745408","27577745408"
"38706.312610876","27827306496","27827306496","27827306496"
"38716.85495003","27577745408","27577745408","27577745408"
"38721.313436709","27827306496","27827306496","27827306496"
"38731.855723305","27577745408","27577745408","27577745408"
"38736.313591668","27827306496","27827306496","27827306496"
"38746.85533744","27577745408","27577745408","27577745408"
"38751.313418231","27827306496","27827306496","27827306496"
"38761.854729184","27577745408","27577745408","27577745408"
"38766.313298958","27827306496","27827306496","27827306496"
"38776.854699082","27577745408","27577745408","27577745408"
"38781.313073266","27827306496","27827306496","27827306496"
"38791.856068009","27577745408","27577745408","27577745408"
"38796.312410333","27827306496","27827306496","27827306496"
"38806.855078422","27577745408","27577745408","27577745408"
"38811.312552723","27827306496","27827306496","27827306496"
"38821.85442427","27577745408","27577745408","27577745408"
"38826.313425403","27827306496","27827306496","27827306496"
"38836.855364318","27577745408","27577745408","27577745408"
"38841.312618049","27827306496","27827306496","27827306496"
"38851.854824264","27577745408","27577745408","27577745408"
"38856.312529179","27827306496","27827306496","27827306496"
"38866.85616004","27577745408","27577745408","27577745408"
"38871.313421431","27827306496","27827306496","27827306496"
"38881.854986808","27577745408","27577745408","27577745408"
"38886.313864507","27827306496","27827306496","27827306496"
"38896.855557144","27577745408","27577745408","27577745408"
"38901.313646433","27827306496","27827306496","27827306496"
"38911.856472873","27577745408","27577745408","27577745408"
"38916.311654724","27827306496","27827306496","27827306496"
"38926.855004077","27577745408","27577745408","27577745408"
"38931.312624828","27827306496","27827306496","27827306496"
"38941.854552674","27577745408","27577745408","27577745408"
"38946.31259501","27827306496","27827306496","27827306496"
"38956.855315964","27577745408","27577745408","27577745408"
"38961.31228957","27827306496","27827306496","27827306496"
"38971.85473881","27577745408","27577745408","27577745408"
"38976.313483703","27827306496","27827306496","27827306496"
"38986.854541622","27577745408","27577745408","27577745408"
"38991.313278661","27827306496","27827306496","27827306496"
"39001.854605102","27577745408","27577745408","27577745408"
"39006.312860779","27827306496","27827306496","27827306496"
"39016.855189397","27577745408","27577745408","27577745408"
"39021.313071867","27827306496","27827306496","27827306496"
"39031.855285112","27577745408","27577745408","27577745408"
"39036.312963041","27827306496","27827306496","27827306496"
"39046.855662937","27577745408","27577745408","27577745408"
"39051.31283862","27827306496","27827306496","27827306496"
"39061.8552478","27577745408","27577745408","27577745408"
"39066.313425503","27827306496","27827306496","27827306496"
"39076.855025047","27577745408","27577745408","27577745408"
"39081.312396241","27827306496","27827306496","27827306496"
"39091.855218529","27577745408","27577745408","27577745408"
"39096.313308052","27827306496","27827306496","27827306496"
"39106.855880601","27577745408","27577745408","27577745408"
"39111.31333558","27827306496","27827306496","27827306496"
"39121.855666557","27577745408","27577745408","27577745408"
"39126.311841429","27827306496","27827306496","27827306496"
"39136.855351748","27577745408","27577745408","27577745408"
"39141.312766545","27827306496","27827306496","27827306496"
"39151.855578686","27577745408","27577745408","27577745408"
"39156.312881688","27827306496","27827306496","27827306496"
"39166.855683449","27577745408","27577745408","27577745408"
"39171.313009552","27827306496","27827306496","27827306496"
"39181.855753731","27577745408","27577745408","27577745408"
"39186.312266308","27827306496","27827306496","27827306496"
"39196.856020526","27577745408","27577745408","27577745408"
"39201.311512605","27827306496","27827306496","27827306496"
"39211.854992907","27577745408","27577745408","27577745408"
"39216.311524055","27827306496","27827306496","27827306496"
"39226.854502177","27577745408","27577745408","27577745408"
"39231.312902863","27827306496","27827306496","27827306496"
"39241.855076874","27577745408","27577745408","27577745408"
"39246.313398206","27827306496","27827306496","27827306496"
"39256.855392567","27577745408","27577745408","27577745408"
"39261.31300517","27827306496","27827306496","27827306496"
"39271.856378339","27577745408","27577745408","27577745408"
"39276.312956561","27827306496","27827306496","27827306496"
"39286.855300524","27577745408","27577745408","27577745408"
"39291.313036392","27827306496","27827306496","27827306496"
"39301.855526966","27577745408","27577745408","27577745408"
"39306.312267733","27827306496","27827306496","27827306496"
"39316.855009513","27577745408","27577745408","27577745408"
"39321.312868173","27827306496","27827306496","27827306496"
"39331.855721693","27577745408","27577745408","27577745408"
"39336.313291002","27827306496","27827306496","27827306496"
"39346.855714173","27577745408","27577745408","27577745408"
"39351.313218275","27827306496","27827306496","27827306496"
"39361.856242954","27577745408","27577745408","27577745408"
"39366.31302004","27827306496","27827306496","27827306496"
"39376.855315153","27577745408","27577745408","27577745408"
"39381.313247429","27827306496","27827306496","27827306496"
"39391.856066655","27577745408","27577745408","27577745408"
"39396.311782019","27827306496","27827306496","27827306496"
"39406.855572146","27577745408","27577745408","27577745408"
"39411.312531482","27827306496","27827306496","27827306496"
"39421.855623741","27577745408","27577745408","27577745408"
"39426.312677921","27827306496","27827306496","27827306496"
"39436.855298911","27577745408","27577745408","27577745408"
"39441.312248915","27827306496","27827306496","27827306496"
"39451.855601586","27577745408","27577745408","27577745408"
"39456.312349465","27827306496","27827306496","27827306496"
"39466.855762198","27577745408","27577745408","27577745408"
"39471.31402186","27827306496","27827306496","27827306496"
"39481.854723976","27577745408","27577745408","27577745408"
"39486.312937767","27827306496","27827306496","27827306496"
"39496.855321003","27577745408","27577745408","27577745408"
"39501.313788314","27827306496","27827306496","27827306496"
"39511.854674413","27577745408","27577745408","27577745408"
"39516.312550994","27827306496","27827306496","27827306496"
"39526.854022699","27577745408","27577745408","27577745408"
"39531.313858146","27827306496","27827306496","27827306496"
"39541.855508538","27577745408","27577745408","27577745408"
"39546.312677341","27827306496","27827306496","27827306496"
"39556.855638659","27577745408","27577745408","27577745408"
"39561.312999883","27827306496","27827306496","27827306496"
"39571.855010721","27577745408","27577745408","27577745408"
"39576.313415516","27827306496","27827306496","27827306496"
"39586.8562791","27577745408","27577745408","27577745408"
"39591.312943562","27827306496","27827306496","27827306496"
"39601.855212489","27577745408","27577745408","27577745408"
"39606.312091312","27827306496","27827306496","27827306496"
"39616.854342865","27577745408","27577745408","27577745408"
"39621.313038479","27827306496","27827306496","27827306496"
"39631.855493066","27577745408","27577745408","27577745408"
"39636.312605094","27827306496","27827306496","27827306496"
"39646.855705339","27577745408","27577745408","27577745408"
"39651.312887117","27827306496","27827306496","27827306496"
"39661.855570385","27577745408","27577745408","27577745408"
"39666.312204936","27827306496","27827306496","27827306496"
"39676.855367168","27577745408","27577745408","27577745408"
"39681.313343521","27827306496","27827306496","27827306496"
"39691.854653626","27577745408","27577745408","27577745408"
"39696.312399078","27827306496","27827306496","27827306496"
"39706.855292413","27577745408","27577745408","27577745408"
"39711.31117917","27827306496","27827306496","27827306496"
"39721.854720344","27577745408","27577745408","27577745408"
"39726.312935695","27827306496","27827306496","27827306496"
"39736.854697965","27577745408","27577745408","27577745408"
"39741.31299906","27827306496","27827306496","27827306496"
"39751.855360858","27577745408","27577745408","27577745408"
"39756.312129888","27827306496","27827306496","27827306496"
"39766.85487458","27577745408","27577745408","27577745408"
"39771.313201934","27827306496","27827306496","27827306496"
"39781.856039028","27577745408","27577745408","27577745408"
"39786.312659134","27827306496","27827306496","27827306496"
"39796.854401634","27577745408","27577745408","27577745408"
"39801.312625932","27827306496","27827306496","27827306496"
"39811.854514176","27577745408","27577745408","27577745408"
"39816.312547536","27827306496","27827306496","27827306496"
"39826.854589889","27577745408","27577745408","27577745408"
"39831.3128431","27827306496","27827306496","27827306496"
"39841.854534274","27577745408","27577745408","27577745408"
"39846.31314014","27827306496","27827306496","27827306496"
"39856.855988961","27577745408","27577745408","27577745408"
"39861.312449358","27827306496","27827306496","27827306496"
"39871.856008133","27577745408","27577745408","27577745408"
"39876.313029729","27827306496","27827306496","27827306496"
"39886.854086798","27577745408","27577745408","27577745408"
"39891.312803072","27827306496","27827306496","27827306496"
"39901.855955629","27577745408","27577745408","27577745408"
"39906.313304539","27827306496","27827306496","27827306496"
"39916.855484367","27577745408","27577745408","27577745408"
"39921.313091837","27827306496","27827306496","27827306496"
"39931.854425397","27577745408","27577745408","27577745408"
"39936.312731737","27827306496","27827306496","27827306496"
"39946.856081906","27577745408","27577745408","27577745408"
"39951.31358123","27827306496","27827306496","27827306496"
"39961.856088298","27577745408","27577745408","27577745408"
"39966.312897971","27827306496","27827306496","27827306496"
"39976.85649591","27577745408","27577745408","27577745408"
"39981.312463617","27827306496","27827306496","27827306496"
"39991.854996962","27577745408","27577745408","27577745408"
"39996.313459494","27827306496","27827306496","27827306496"
"40006.854310818","27577745408","27577745408","27577745408"
"40011.313803762","27827306496","27827306496","27827306496"
"40021.855653712","27577745408","27577745408","27577745408"
"40026.313488778","27827306496","27827306496","27827306496"
"40036.85606284","27577745408","27577745408","27577745408"
"40041.312849135","27827306496","27827306496","27827306496"
"40051.855957986","27577745408","27577745408","27577745408"
"40056.311823001","27827306496","27827306496","27827306496"
"40066.855229969","27577745408","27577745408","27577745408"
"40071.313054125","27827306496","27827306496","27827306496"
"40081.85433621","27577745408","27577745408","27577745408"
"40086.311739306","27827306496","27827306496","27827306496"
"40096.855300746","27577745408","27577745408","27577745408"
"40101.313508267","27827306496","27827306496","27827306496"
"40111.855294532","27577745408","27577745408","27577745408"
"40116.313610335","27827306496","27827306496","27827306496"
"40126.853882396","27577745408","27577745408","27577745408"
"40131.312692854","27827306496","27827306496","27827306496"
"40141.85574871","27577745408","27577745408","27577745408"
"40146.311962572","27827306496","27827306496","27827306496"
"40156.855723392","27577745408","27577745408","27577745408"
"40161.312705661","27827306496","27827306496","27827306496"
"40171.855102748","27577745408","27577745408","27577745408"
"40176.313012371","27827306496","27827306496","27827306496"
"40186.855477043","27577745408","27577745408","27577745408"
"40191.312857245","27827306496","27827306496","27827306496"
"40201.855226431","27577745408","27577745408","27577745408"
"40206.313295579","27827306496","27827306496","27827306496"
"40216.855572378","27577745408","27577745408","27577745408"
"40221.312915073","27827306496","27827306496","27827306496"
"40231.855194083","27577745408","27577745408","27577745408"
"40236.312992122","27827306496","27827306496","27827306496"
"40246.855824254","27577745408","27577745408","27577745408"
"40251.312841312","27827306496","27827306496","27827306496"
"40261.854707616","27577745408","27577745408","27577745408"
"40266.312736213","27827306496","27827306496","27827306496"
"40276.85531334","27577745408","27577745408","27577745408"
"40281.312405672","27827306496","27827306496","27827306496"
"40291.85550141","27577745408","27577745408","27577745408"
"40296.311820756","27827306496","27827306496","27827306496"
"40306.855133061","27577745408","27577745408","27577745408"
"40311.312299623","27827306496","27827306496","27827306496"
"40321.85556839","27577745408","27577745408","27577745408"
"40326.313057376","27827306496","27827306496","27827306496"
"40336.854095618","27577745408","27577745408","27577745408"
"40341.312697201","27827306496","27827306496","27827306496"
"40351.853971147","27577745408","27577745408","27577745408"
"40356.312769807","27827306496","27827306496","27827306496"
"40366.855820129","27577745408","27577745408","27577745408"
"40371.312381787","27827306496","27827306496","27827306496"
"40381.855458977","27577745408","27577745408","27577745408"
"40386.312870714","27827306496","27827306496","27827306496"
"40396.855788264","27577745408","27577745408","27577745408"
"40401.313215059","27827306496","27827306496","27827306496"
"40411.855424706","27577745408","27577745408","27577745408"
"40416.313263117","27827306496","27827306496","27827306496"
"40426.855521197","27577745408","27577745408","27577745408"
"40431.313482463","27827306496","27827306496","27827306496"
"40441.855941994","27577745408","27577745408","27577745408"
"40446.312509425","27827306496","27827306496","27827306496"
"40456.856399148","27577745408","27577745408","27577745408"
"40461.313704714","27827306496","27827306496","27827306496"
"40471.855413737","27577745408","27577745408","27577745408"
"40476.313636744","27827306496","27827306496","27827306496"
"40486.855828129","27577745408","27577745408","27577745408"
"40491.312384731","27827306496","27827306496","27827306496"
"40501.85701427","27577745408","27577745408","27577745408"
"40506.312971693","27827306496","27827306496","27827306496"
"40516.856593167","27577745408","27577745408","27577745408"
"40521.312458792","27827306496","27827306496","27827306496"
"40531.856704387","27577745408","27577745408","27577745408"
"40536.313148194","27827306496","27827306496","27827306496"
"40546.856901931","27577745408","27577745408","27577745408"
"40551.313750003","27827306496","27827306496","27827306496"
"40561.856056539","27577745408","27577745408","27577745408"
"40566.314102061","27827306496","27827306496","27827306496"
"40576.857033621","27577745408","27577745408","27577745408"
"40581.313745323","27827306496","27827306496","27827306496"
"40591.855634693","27577745408","27577745408","27577745408"
"40596.313025537","27827306496","27827306496","27827306496"
"40606.855079427","27577745408","27577745408","27577745408"
"40611.315474672","27827306496","27827306496","27827306496"
"40621.855088962","27577745408","27577745408","27577745408"
"40626.312708018","27827306496","27827306496","27827306496"
"40636.855382049","27577745408","27577745408","27577745408"
"40641.31328864","27827306496","27827306496","27827306496"
"40651.855880535","27577745408","27577745408","27577745408"
"40656.313347648","27827306496","27827306496","27827306496"
"40666.85537602","27577745408","27577745408","27577745408"
"40671.312114684","27827306496","27827306496","27827306496"
"40681.8554132","27577745408","27577745408","27577745408"
"40686.312445276","27827306496","27827306496","27827306496"
"40696.8546283","27577745408","27577745408","27577745408"
"40701.313274084","27827306496","27827306496","27827306496"
"40711.854482302","27577745408","27577745408","27577745408"
"40716.313338728","27827306496","27827306496","27827306496"
"40726.854925962","27577745408","27577745408","27577745408"
"40731.31158359","27827306496","27827306496","27827306496"
"40741.854949638","27577745408","27577745408","27577745408"
"40746.312953574","27827306496","27827306496","27827306496"
"40756.856094794","27577745408","27577745408","27577745408"
"40761.312583582","27827306496","27827306496","27827306496"
"40771.854455292","27577745408","27577745408","27577745408"
"40776.312839064","27827306496","27827306496","27827306496"
"40786.854730738","27577745408","27577745408","27577745408"
"40791.312515353","27827306496","27827306496","27827306496"
"40801.854287356","27577745408","27577745408","27577745408"
"40806.314203902","27827306496","27827306496","27827306496"
"40816.85434296","27577745408","27577745408","27577745408"
"40821.312779214","27827306496","27827306496","27827306496"
"40831.854130988","27577745408","27577745408","27577745408"
"40836.312097379","27827306496","27827306496","27827306496"
"40846.855830414","27577745408","27577745408","27577745408"
"40851.312599716","27827306496","27827306496","27827306496"
"40861.854816779","27577745408","27577745408","27577745408"
"40866.312683771","27827306496","27827306496","27827306496"
"40876.855143866","27577745408","27577745408","27577745408"
"40881.313005567","27827306496","27827306496","27827306496"
"40891.85420522","27577745408","27577745408","27577745408"
"40896.312516421","27827306496","27827306496","27827306496"
"40906.854414583","27577745408","27577745408","27577745408"
"40911.31224961","27827306496","27827306496","27827306496"
"40921.855802652","27577745408","27577745408","27577745408"
"40926.313064815","27827306496","27827306496","27827306496"
"40936.855328863","27577745408","27577745408","27577745408"
"40941.313484086","27827306496","27827306496","27827306496"
"40951.854956614","27577745408","27577745408","27577745408"
"40956.312568187","27827306496","27827306496","27827306496"
"40966.855365282","27577745408","27577745408","27577745408"
"40971.312372113","27827306496","27827306496","27827306496"
"40981.854856515","27577745408","27577745408","27577745408"
"40986.31318643","27827306496","27827306496","27827306496"
"40996.854067973","27577745408","27577745408","27577745408"
"41001.313330936","27827306496","27827306496","27827306496"
"41011.854957918","27577745408","27577745408","27577745408"
"41016.313172533","27827306496","27827306496","27827306496"
"41026.855497358","27577745408","27577745408","27577745408"
"41031.312997426","27827306496","27827306496","27827306496"
"41041.855856135","27577745408","27577745408","27577745408"
"41046.314091154","27827306496","27827306496","27827306496"
"41056.854480346","27577745408","27577745408","27577745408"
"41061.313408271","27827306496","27827306496","27827306496"
"41071.855822518","27577745408","27577745408","27577745408"
"41076.313637374","27827306496","27827306496","27827306496"
"41086.856091017","27577745408","27577745408","27577745408"
"41091.311650905","27827306496","27827306496","27827306496"
"41101.856060491","27577745408","27577745408","27577745408"
"41106.312601114","27827306496","27827306496","27827306496"
"41116.855775303","27577745408","27577745408","27577745408"
"41121.312582123","27827306496","27827306496","27827306496"
"41131.854743767","27577745408","27577745408","27577745408"
"41136.313457314","27827306496","27827306496","27827306496"
"41146.855395187","27577745408","27577745408","27577745408"
"41151.313296502","27827306496","27827306496","27827306496"
"41161.855110689","27577745408","27577745408","27577745408"
"41166.314303954","27827306496","27827306496","27827306496"
"41176.855680781","27577745408","27577745408","27577745408"
"41181.311983199","27827306496","27827306496","27827306496"
"41191.856012166","27577745408","27577745408","27577745408"
"41196.313316393","27827306496","27827306496","27827306496"
"41206.854742879","27577745408","27577745408","27577745408"
"41211.311857587","27827306496","27827306496","27827306496"
"41221.854689164","27577745408","27577745408","27577745408"
"41226.312855666","27827306496","27827306496","27827306496"
"41236.855884062","27577745408","27577745408","27577745408"
"41241.313403215","27827306496","27827306496","27827306496"
"41251.855760599","27577745408","27577745408","27577745408"
"41256.312342631","27827306496","27827306496","27827306496"
"41266.855419347","27577745408","27577745408","27577745408"
"41271.312451919","27827306496","27827306496","27827306496"
"41281.854583417","27577745408","27577745408","27577745408"
"41286.313053677","27827306496","27827306496","27827306496"
"41296.854806707","27577745408","27577745408","27577745408"
"41301.312897941","27827306496","27827306496","27827306496"
"41311.855040792","27577745408","27577745408","27577745408"
"41316.31228588","27827306496","27827306496","27827306496"
"41326.855938467","27577745408","27577745408","27577745408"
"41331.312617653","27827306496","27827306496","27827306496"
"41341.855384535","27577745408","27577745408","27577745408"
"41346.313282614","27827306496","27827306496","27827306496"
"41356.855397384","27577745408","27577745408","27577745408"
"41361.313254049","27827306496","27827306496","27827306496"
"41371.854859023","27577745408","27577745408","27577745408"
"41376.312476995","27827306496","27827306496","27827306496"
"41386.855686427","27577745408","27577745408","27577745408"
"41391.313152739","27827306496","27827306496","27827306496"
"41401.855558736","27577745408","27577745408","27577745408"
"41406.311193521","27827306496","27827306496","27827306496"
"41416.854978291","27577745408","27577745408","27577745408"
"41421.312835583","27827306496","27827306496","27827306496"
"41431.854272788","27577745408","27577745408","27577745408"
"41436.312400224","27827306496","27827306496","27827306496"
"41446.855672971","27577745408","27577745408","27577745408"
"41451.313614822","27827306496","27827306496","27827306496"
"41461.85502107","27577745408","27577745408","27577745408"
"41466.313014793","27827306496","27827306496","27827306496"
"41476.855427484","27577745408","27577745408","27577745408"
"41481.312793425","27827306496","27827306496","27827306496"
"41491.85575592","27577745408","27577745408","27577745408"
"41496.313509131","27827306496","27827306496","27827306496"
"41506.854907651","27577745408","27577745408","27577745408"
"41511.312907494","27827306496","27827306496","27827306496"
"41521.8550825","27577745408","27577745408","27577745408"
"41526.31267701","27827306496","27827306496","27827306496"
"41536.856022837","27577745408","27577745408","27577745408"
"41541.313004766","27827306496","27827306496","27827306496"
"41551.855455219","27577745408","27577745408","27577745408"
"41556.312818005","27827306496","27827306496","27827306496"
"41566.856788655","27577745408","27577745408","27577745408"
"41571.313664261","27827306496","27827306496","27827306496"
"41581.856214001","27577745408","27577745408","27577745408"
"41586.312968371","27827306496","27827306496","27827306496"
"41596.855615305","27577745408","27577745408","27577745408"
"41601.312271616","27827306496","27827306496","27827306496"
"41611.855111947","27577745408","27577745408","27577745408"
"41616.31349954","27827306496","27827306496","27827306496"
"41626.85580661","27577745408","27577745408","27577745408"
"41631.312218946","27827306496","27827306496","27827306496"
"41641.854562734","27577745408","27577745408","27577745408"
"41646.312823941","27827306496","27827306496","27827306496"
"41656.85562822","27577745408","27577745408","27577745408"
"41661.312528764","27827306496","27827306496","27827306496"
"41671.855502181","27577745408","27577745408","27577745408"
"41676.312324092","27827306496","27827306496","27827306496"
"41686.853876867","27577745408","27577745408","27577745408"
"41691.312300088","27827306496","27827306496","27827306496"
"41701.854883613","27577745408","27577745408","27577745408"
"41706.312897355","27827306496","27827306496","27827306496"
"41716.855780536","27577745408","27577745408","27577745408"
"41721.312182129","27827306496","27827306496","27827306496"
"41731.855802038","27577745408","27577745408","27577745408"
"41736.313494494","27827306496","27827306496","27827306496"
"41746.855105954","27577745408","27577745408","27577745408"
"41751.313380632","27827306496","27827306496","27827306496"
"41761.855694729","27577745408","27577745408","27577745408"
"41766.313052078","27827306496","27827306496","27827306496"
"41776.855342058","27577745408","27577745408","27577745408"
"41781.313198164","27827306496","27827306496","27827306496"
"41791.855301139","27577745408","27577745408","27577745408"
"41796.312458214","27827306496","27827306496","27827306496"
"41806.855984854","27577745408","27577745408","27577745408"
"41811.312954254","27827306496","27827306496","27827306496"
"41821.856005747","27577745408","27577745408","27577745408"
"41826.311646327","27827306496","27827306496","27827306496"
"41836.856366648","27577745408","27577745408","27577745408"
"41841.312744305","27827306496","27827306496","27827306496"
"41851.855039075","27577745408","27577745408","27577745408"
"41856.311694721","27827306496","27827306496","27827306496"
"41866.855457664","27577745408","27577745408","27577745408"
"41871.313442548","27827306496","27827306496","27827306496"
"41881.856210025","27577745408","27577745408","27577745408"
"41886.314844223","27827306496","27827306496","27827306496"
"41896.857868566","27577745408","27577745408","27577745408"
"41901.312411368","27827306496","27827306496","27827306496"
"41911.855213423","27577745408","27577745408","27577745408"
"41916.31373372","27827306496","27827306496","27827306496"
"41926.856584366","27577745408","27577745408","27577745408"
"41931.313176197","27827306496","27827306496","27827306496"
"41941.855871578","27577745408","27577745408","27577745408"
"41946.313585226","27827306496","27827306496","27827306496"
"41956.854610959","27577745408","27577745408","27577745408"
"41961.311355761","27827306496","27827306496","27827306496"
"41971.855324924","27577745408","27577745408","27577745408"
"41976.313731704","27827306496","27827306496","27827306496"
"41991.312738839","27827306496","27827306496","27827306496"
"42006.31328648","27827306496","27827306496","27827306496"
"42021.313609992","27827306496","27827306496","27827306496"
"42036.312526538","27827306496","27827306496","27827306496"
"42051.312765925","27827306496","27827306496","27827306496"
"42066.312946542","27827306496","27827306496","27827306496"
"42081.313165969","27827306496","27827306496","27827306496"
"42096.313227836","27827306496","27827306496","27827306496"
"42111.314401799","27827306496","27827306496","27827306496"
"42126.311781431","27827306496","27827306496","27827306496"
"42141.313821216","27827306496","27827306496","27827306496"
"42156.312360607","27827306496","27827306496","27827306496"
"42171.312283231","27827306496","27827306496","27827306496"
"42186.312274976","27827306496","27827306496","27827306496"
"42201.312152054","27827306496","27827306496","27827306496"
"42216.312141122","27827306496","27827306496","27827306496"
"42231.313307008","27827306496","27827306496","27827306496"
