"Relative Time (Process)","skilled-firefly-1 - system/gpu.0.gpu","skilled-firefly-1 - system/gpu.0.gpu__MIN","skilled-firefly-1 - system/gpu.0.gpu__MAX"
"7727.099410408","99","99","99"
"7742.099969","90","90","90"
"7742.099969559","90","90","90"
"7757.099766","64","64","64"
"7757.099766629","64","64","64"
"7772.099242","99","99","99"
"7772.099242206","99","99","99"
"7787.100104","95","95","95"
"7787.100104857","95","95","95"
"7802.099002","61","61","61"
"7802.099002566","61","61","61"
"7817.099237","99","99","99"
"7817.099237952","99","99","99"
"7832.099774","96","96","96"
"7847.100171","96","96","96"
"7847.10017138","96","96","96"
"7862.099636","65","65","65"
"7862.099636268","65","65","65"
"7877.098496","99","99","99"
"7877.098496262","99","99","99"
"7892.099559","96","96","96"
"7892.099559551","96","96","96"
"7907.099526","90","90","90"
"7907.099526355","90","90","90"
"7922.099337","96","96","96"
"7922.099337479","96","96","96"
"7937.09928","64","64","64"
"7937.099280963","64","64","64"
"7952.098836","99","99","99"
"7952.098836298","99","99","99"
"7967.100184","96","96","96"
"7967.100184163","96","96","96"
"7982.099297","64","64","64"
"7982.099297481","64","64","64"
"7997.099527","99","99","99"
"8012.099125","99","99","99"
"8012.099125093","99","99","99"
"8027.102055","99","99","99"
"8027.102055736","99","99","99"
"8042.099611","76","76","76"
"8042.099611371","76","76","76"
"8057.100127","91","91","91"
"8057.10012717","91","91","91"
"8072.10035","95","95","95"
"8072.10035052","95","95","95"
"8087.099302","75","75","75"
"8087.099302792","75","75","75"
"8102.098465","99","99","99"
"8102.098465857","99","99","99"
"8117.099711","75","75","75"
"8117.09971153","75","75","75"
"8132.100059","87","87","87"
"8132.100059484","87","87","87"
"8147.100855","96","96","96"
"8147.100855401","96","96","96"
"8162.099701","65","65","65"
"8162.09970186","65","65","65"
"8177.099526","76","76","76"
"8177.099526043","76","76","76"
"8192.100598","92","92","92"
"8192.100598474","92","92","92"
"8207.09975","99","99","99"
"8207.099750216","99","99","99"
"8222.100312","87","87","87"
"8222.100312214","87","87","87"
"8237.099532","78","78","78"
"8237.099532459","78","78","78"
"8252.102312","96","96","96"
"8252.1023127","96","96","96"
"8267.099117","62","62","62"
"8282.099299","99","99","99"
"8282.099299077","99","99","99"
"8297.100338","78","78","78"
"8312.099628","63","63","63"
"8312.099628869","63","63","63"
"8327.099907","96","96","96"
"8327.099907388","96","96","96"
"8342.098965","99","99","99"
"8342.098965569","99","99","99"
"8357.099733","96","96","96"
"8357.09973356","96","96","96"
"8372.099963","52","52","52"
"8372.099963294","52","52","52"
"8387.099313","99","99","99"
"8402.099628","93","93","93"
"8402.099628889","93","93","93"
"8417.099747","63","63","63"
"8417.099747642","63","63","63"
"8432.100616","99","99","99"
"8432.100616916","99","99","99"
"8447.099307","94","94","94"
"8447.099307888","94","94","94"
"8462.099014","65","65","65"
"8462.099014421","65","65","65"
"8477.098841","96","96","96"
"8477.098841594","96","96","96"
"8492.099591","92","92","92"
"8507.100192","99","99","99"
"8507.100192662","99","99","99"
"8522.100157","54","54","54"
"8522.10015777","54","54","54"
"8537.100013","99","99","99"
"8552.100503","96","96","96"
"8552.100503273","96","96","96"
"8567.099956","60","60","60"
"8567.09995694","60","60","60"
"8582.099726","99","99","99"
"8582.099726455","99","99","99"
"8597.099219","91","91","91"
"8597.099219244","91","91","91"
"8612.099287","61","61","61"
"8627.099367","99","99","99"
"8627.099367932","99","99","99"
"8642.099821","65","65","65"
"8642.099821749","65","65","65"
"8657.099386","99","99","99"
"8657.099386717","99","99","99"
"8672.099397","80","80","80"
"8672.099397298","80","80","80"
"8687.098995","99","99","99"
"8687.098995488","99","99","99"
"8702.099465","78","78","78"
"8702.09946506","78","78","78"
"8717.099579","99","99","99"
"8717.099579775","99","99","99"
"8732.098769","99","99","99"
"8732.098769613","99","99","99"
"8747.100109","72","72","72"
"8747.100109806","72","72","72"
"8762.099247","96","96","96"
"8762.099247388","96","96","96"
"8777.09979","87","87","87"
"8792.099374","99","99","99"
"8807.099307","96","96","96"
"8807.099307946","96","96","96"
"8822.100005","76","76","76"
"8822.100005751","76","76","76"
"8837.099366","96","96","96"
"8837.099366885","96","96","96"
"8852.099396","99","99","99"
"8852.099396129","99","99","99"
"8867.099193","91","91","91"
"8882.099791","63","63","63"
"8882.099791523","63","63","63"
"8897.100955","61","61","61"
"8897.100955685","61","61","61"
"8912.099276","99","99","99"
"8912.099276818","99","99","99"
"8927.099709","99","99","99"
"8927.099709481","99","99","99"
"8942.099295","90","90","90"
"8942.099295311","90","90","90"
"8957.100163","71","71","71"
"8957.100163522","71","71","71"
"8972.101773","99","99","99"
"8972.101773802","99","99","99"
"8987.100111","96","96","96"
"8987.100111427","96","96","96"
"9002.099884","95","95","95"
"9017.099502","79","79","79"
"9017.099502281","79","79","79"
"9032.099363","98","98","98"
"9032.099363819","98","98","98"
"9047.100119","95","95","95"
"9062.100373","73","73","73"
"9077.100638","99","99","99"
"9077.100638685","99","99","99"
"9092.09962","87","87","87"
"9092.099620754","87","87","87"
"9107.099215","85","85","85"
"9107.099215177","85","85","85"
"9122.099183","99","99","99"
"9137.100671","96","96","96"
"9137.100671598","96","96","96"
"9152.100218","72","72","72"
"9152.100218228","72","72","72"
"9167.100581","99","99","99"
"9167.100581634","99","99","99"
"9182.099755","72","72","72"
"9182.099755832","72","72","72"
"9197.100009","68","68","68"
"9197.100009119","68","68","68"
"9212.099898","99","99","99"
"9212.099898826","99","99","99"
"9227.099132","93","93","93"
"9227.099132569","93","93","93"
"9242.100356","56","56","56"
"9242.100356855","56","56","56"
"9257.099964","99","99","99"
"9257.099964701","99","99","99"
"9272.099878","96","96","96"
"9272.099878382","96","96","96"
"9287.1","76","76","76"
"9287.100000359","76","76","76"
"9302.099907","99","99","99"
"9302.099907813","99","99","99"
"9317.0994","99","99","99"
"9332.099835","96","96","96"
"9332.099835567","96","96","96"
"9347.100198","99","99","99"
"9347.100198462","99","99","99"
"9362.099281","60","60","60"
"9377.099275","95","95","95"
"9377.099275591","95","95","95"
"9392.099092","98","98","98"
"9392.099092978","98","98","98"
"9407.099582","86","86","86"
"9407.09958215","86","86","86"
"9422.100524","99","99","99"
"9422.100524551","99","99","99"
"9437.099069","96","96","96"
"9437.09906988","96","96","96"
"9452.098644","64","64","64"
"9452.098644745","64","64","64"
"9467.099469","86","86","86"
"9467.099469916","86","86","86"
"9482.100014","96","96","96"
"9482.100014532","96","96","96"
"9497.099654","96","96","96"
"9497.099654433","96","96","96"
"9512.099712","96","96","96"
"9512.099712552","96","96","96"
"9527.099299","75","75","75"
"9527.09929971","75","75","75"
"9542.100236","99","99","99"
"9542.100236905","99","99","99"
"9557.100098","75","75","75"
"9557.100098965","75","75","75"
"9572.099031","99","99","99"
"9572.099031197","99","99","99"
"9587.100108","96","96","96"
"9587.10010824","96","96","96"
"9602.099874","64","64","64"
"9602.099874616","64","64","64"
"9617.099288","99","99","99"
"9632.099747","95","95","95"
"9632.099747342","95","95","95"
"9647.100042","69","69","69"
"9647.10004232","69","69","69"
"9662.099979","68","68","68"
"9662.099979807","68","68","68"
"9677.099658","99","99","99"
"9677.099658559","99","99","99"
"9692.09947","95","95","95"
"9707.099565","66","66","66"
"9707.09956546","66","66","66"
"9722.099372","99","99","99"
"9722.099372464","99","99","99"
"9737.099558","99","99","99"
"9737.099558876","99","99","99"
"9752.099794","84","84","84"
"9752.099794819","84","84","84"
"9767.099185","66","66","66"
"9767.099185285","66","66","66"
"9782.098321","99","99","99"
"9782.098321135","99","99","99"
"9797.099999","99","99","99"
"9812.099255","84","84","84"
"9827.099603","59","59","59"
"9827.099603869","59","59","59"
"9842.099702","76","76","76"
"9842.099702683","76","76","76"
"9857.099507","99","99","99"
"9857.099507951","99","99","99"
"9872.099813","96","96","96"
"9872.099813151","96","96","96"
"9887.100624","72","72","72"
"9887.10062421","72","72","72"
"9902.100451","99","99","99"
"9902.100451236","99","99","99"
"9917.099955","89","89","89"
"9917.099955732","89","89","89"
"9932.099513","99","99","99"
"9932.099513501","99","99","99"
"9947.100076","86","86","86"
"9947.100076844","86","86","86"
"9962.100457","99","99","99"
"9962.100457644","99","99","99"
"9977.099519","62","62","62"
"9992.099958","49","49","49"
"9992.099958128","49","49","49"
"10007.100099","83","83","83"
"10007.100099404","83","83","83"
"10022.099732","94","94","94"
"10022.099732212","94","94","94"
"10037.100067","78","78","78"
"10037.100067338","78","78","78"
"10052.101021","65","65","65"
"10052.101021868","65","65","65"
"10067.099769","94","94","94"
"10067.099769425","94","94","94"
"10082.099983","99","99","99"
"10082.099983983","99","99","99"
"10097.099461","78","78","78"
"10097.099461425","78","78","78"
"10112.100335","95","95","95"
"10112.100335535","95","95","95"
"10127.100278","80","80","80"
"10127.100278381","80","80","80"
"10142.099824","76","76","76"
"10142.099824873","76","76","76"
"10157.100501","65","65","65"
"10157.100501358","65","65","65"
"10172.099198","99","99","99"
"10187.101757","96","96","96"
"10187.101757209","96","96","96"
"10202.098728","65","65","65"
"10202.098728873","65","65","65"
"10217.099287","99","99","99"
"10217.099287901","99","99","99"
"10232.099365","99","99","99"
"10232.099365976","99","99","99"
"10247.099693","99","99","99"
"10247.099693511","99","99","99"
"10262.099811","72","72","72"
"10262.099811792","72","72","72"
"10277.099712","99","99","99"
"10277.099712296","99","99","99"
"10292.100301","78","78","78"
"10292.100301913","78","78","78"
"10307.099328","87","87","87"
"10307.099328645","87","87","87"
"10322.099333","96","96","96"
"10322.09933321","96","96","96"
"10337.099278","99","99","99"
"10337.099278411","99","99","99"
"10352.099549","82","82","82"
"10352.09954991","82","82","82"
"10367.099917","93","93","93"
"10367.099917242","93","93","93"
"10382.098327","99","99","99"
"10382.098327711","99","99","99"
"10397.099518","96","96","96"
"10397.099518308","96","96","96"
"10412.09982","62","62","62"
"10412.099820695","62","62","62"
"10427.098721","99","99","99"
"10427.098721955","99","99","99"
"10442.099497","96","96","96"
"10442.0994979","96","96","96"
"10457.099352","71","71","71"
"10472.099581","96","96","96"
"10472.099581582","96","96","96"
"10487.099395","99","99","99"
"10487.099395499","99","99","99"
"10502.099649","79","79","79"
"10502.099649433","79","79","79"
"10517.099772","99","99","99"
"10517.099772115","99","99","99"
"10532.100213","99","99","99"
"10547.100037","63","63","63"
"10547.100037419","63","63","63"
"10562.099735","99","99","99"
"10562.099735954","99","99","99"
"10577.10018","99","99","99"
"10577.100180274","99","99","99"
"10592.100101","62","62","62"
"10607.099992","99","99","99"
"10607.099992907","99","99","99"
"10622.100383","96","96","96"
"10622.100383798","96","96","96"
"10637.098994","96","96","96"
"10637.098994731","96","96","96"
"10652.099788","70","70","70"
"10652.099788367","70","70","70"
"10667.099698","79","79","79"
"10667.099698349","79","79","79"
"10682.099239","99","99","99"
"10682.099239849","99","99","99"
"10697.09926","96","96","96"
"10697.099260619","96","96","96"
"10712.099312","61","61","61"
"10712.099312588","61","61","61"
"10727.099501","99","99","99"
"10727.099501283","99","99","99"
"10742.098119","95","95","95"
"10742.098119936","95","95","95"
"10757.101424","63","63","63"
"10772.099744","99","99","99"
"10772.099744647","99","99","99"
"10787.099781","96","96","96"
"10787.099781615","96","96","96"
"10802.099859","68","68","68"
"10802.099859511","68","68","68"
"10817.100189","99","99","99"
"10817.100189427","99","99","99"
"10832.101274","60","60","60"
"10832.101274937","60","60","60"
"10847.099169","99","99","99"
"10847.099169321","99","99","99"
"10862.099112","96","96","96"
"10862.099112185","96","96","96"
"10877.099968","59","59","59"
"10877.099968954","59","59","59"
"10892.100506","99","99","99"
"10907.099839","96","96","96"
"10907.099839893","96","96","96"
"10922.09891","96","96","96"
"10922.098910366","96","96","96"
"10937.100485","99","99","99"
"10952.100525","99","99","99"
"10952.100525653","99","99","99"
"10967.099165","73","73","73"
"10967.099165624","73","73","73"
"10982.100787","81","81","81"
"10982.100787479","81","81","81"
"10997.099438","62","62","62"
"10997.099438876","62","62","62"
"11012.099683","99","99","99"
"11012.099683378","99","99","99"
"11027.099867","94","94","94"
"11027.09986751","94","94","94"
"11042.100644","99","99","99"
"11042.100644752","99","99","99"
"11057.099911","95","95","95"
"11057.099911855","95","95","95"
"11072.099692","90","90","90"
"11072.099692508","90","90","90"
"11087.101057","86","86","86"
"11102.099158","99","99","99"
"11102.099158936","99","99","99"
"11117.099296","74","74","74"
"11132.100306","88","88","88"
"11132.100306921","88","88","88"
"11147.099559","96","96","96"
"11147.099559275","96","96","96"
"11162.100046","96","96","96"
"11162.100046215","96","96","96"
"11177.099748","84","84","84"
"11177.099748423","84","84","84"
"11192.099847","80","80","80"
"11192.099847915","80","80","80"
"11207.099728","99","99","99"
"11207.099728856","99","99","99"
"11222.099699","91","91","91"
"11222.099699797","91","91","91"
"11237.099632","99","99","99"
"11237.099632163","99","99","99"
"11252.100421","96","96","96"
"11252.100421528","96","96","96"
"11267.101471","76","76","76"
"11267.101471518","76","76","76"
"11282.099216","99","99","99"
"11282.099216528","99","99","99"
"11297.099173","90","90","90"
"11297.099173475","90","90","90"
"11312.09851","64","64","64"
"11312.098510152","64","64","64"
"11327.099375","59","59","59"
"11327.09937596","59","59","59"
"11342.09932","99","99","99"
"11342.099320055","99","99","99"
"11357.09938","96","96","96"
"11372.098378","67","67","67"
"11372.098378871","67","67","67"
"11387.100765","92","92","92"
"11387.100765521","92","92","92"
"11402.099901","75","75","75"
"11402.099901938","75","75","75"
"11417.100545","94","94","94"
"11417.100545503","94","94","94"
"11432.100502","64","64","64"
"11432.100502381","64","64","64"
"11447.098741","99","99","99"
"11447.098741606","99","99","99"
"11462.099559","96","96","96"
"11462.099559342","96","96","96"
"11477.100173","58","58","58"
"11477.100173536","58","58","58"
"11492.099539","69","69","69"
"11492.099539642","69","69","69"
"11507.098723","99","99","99"
"11507.098723161","99","99","99"
"11522.100184","87","87","87"
"11522.100184981","87","87","87"
"11537.100218","89","89","89"
"11537.100218875","89","89","89"
"11552.099936","96","96","96"
"11552.099936879","96","96","96"
"11567.09993","73","73","73"
"11567.099930832","73","73","73"
"11582.100462","99","99","99"
"11582.100462295","99","99","99"
"11597.100086","95","95","95"
"11597.100086199","95","95","95"
"11612.100003","81","81","81"
"11612.100003618","81","81","81"
"11627.100307","94","94","94"
"11642.099935","70","70","70"
"11657.100187","77","77","77"
"11657.100187586","77","77","77"
"11672.100081","99","99","99"
"11672.100081841","99","99","99"
"11687.099994","93","93","93"
"11687.099994848","93","93","93"
"11702.100378","63","63","63"
"11717.10092","99","99","99"
"11732.09932","96","96","96"
"11732.09932061","96","96","96"
"11747.099555","74","74","74"
"11747.099555922","74","74","74"
"11762.098936","97","97","97"
"11762.098936652","97","97","97"
"11777.100174","99","99","99"
"11777.100174949","99","99","99"
"11792.100274","85","85","85"
"11792.100274608","85","85","85"
"11807.099184","95","95","95"
"11822.099221","99","99","99"
"11822.099221202","99","99","99"
"11837.100024","74","74","74"
"11837.100024455","74","74","74"
"11852.099256","99","99","99"
"11852.099256687","99","99","99"
"11867.099785","95","95","95"
"11867.099785509","95","95","95"
"11882.099217","62","62","62"
"11882.099217918","62","62","62"
"11897.099223","99","99","99"
"11897.09922358","99","99","99"
"11912.099918","97","97","97"
"11912.099918961","97","97","97"
"11927.10004","72","72","72"
"11927.100040091","72","72","72"
"11942.102013","99","99","99"
"11942.102013967","99","99","99"
"11957.099451","72","72","72"
"11957.099451267","72","72","72"
"11972.098678","94","94","94"
"11972.098678281","94","94","94"
"11987.098743","62","62","62"
"11987.098743553","62","62","62"
